R1_START	R1_END	R2_START	R2_END	UTR_IDX
632509	632620	632615	632703	46
632514	632625	632615	632704	46
632509	632620	632615	632704	46
632514	632626	632615	632704	46
632509	632620	632615	632704	46
632514	632625	632615	632704	46
632580	632692	632616	632704	46
632493	632603	632616	632704	46
632551	632662	632616	632704	46
632508	632619	632616	632704	46
632509	632620	632616	632704	46
632509	632620	632616	632704	46
632511	632625	632616	632704	46
632486	632600	632616	632704	46
632560	632671	632616	632704	46
632525	632641	632616	632704	46
632517	632628	632616	632704	46
632530	632641	632616	632704	46
632509	632620	632616	632704	46
632531	632642	632616	632704	46
632580	632691	632616	632704	46
632493	632604	632616	632705	46
632531	632643	632616	632704	46
632514	632625	632616	632704	46
632509	632620	632616	632704	46
632514	632626	632616	632704	46
632531	632642	632616	632704	46
632509	632623	632617	632704	46
632531	632645	632617	632704	46
632493	632604	632617	632704	46
632508	632620	632617	632704	46
632493	632604	632617	632704	46
632513	632624	632617	632704	46
632551	632662	632617	632704	46
632514	632625	632617	632704	46
632528	632639	632617	632704	46
632564	632675	632617	632704	46
632527	632638	632617	632704	46
632554	632665	632617	632704	46
632531	632642	632617	632704	46
632528	632642	632617	632704	46
632531	632642	632618	632704	46
632482	632606	632618	632691	46
632509	632620	632618	632704	46
632493	632604	632618	632704	46
632493	632604	632618	632704	46
632531	632645	632618	632704	46
632493	632604	632618	632704	46
632527	632638	632618	632704	46
632531	632642	632618	632704	46
632509	632621	632618	632704	46
632494	632604	632618	632704	46
632564	632675	632618	632704	46
632514	632625	632618	632704	46
632514	632625	632618	632704	46
632530	632641	632618	632704	46
632514	632625	632618	632704	46
632531	632642	632618	632704	46
632527	632639	632618	632704	46
632530	632641	632618	632704	46
632509	632620	632618	632704	46
632508	632632	632619	632704	46
632531	632642	632619	632704	46
632493	632604	632619	632704	46
632509	632623	632619	632704	46
632509	632620	632619	632704	46
632509	632620	632619	632704	46
632534	632646	632619	632704	46
632513	632625	632619	632704	46
632489	632599	632619	632704	46
632530	632641	632620	632704	46
632508	632619	632620	632704	46
632531	632642	632620	632704	46
632548	632660	632620	632704	46
632564	632675	632620	632704	46
632512	632625	632621	632704	46
632528	632639	632621	632704	46
632512	632625	632621	632704	46
632559	632678	632622	632704	46
632481	632604	632623	632704	46
632559	632678	632623	632704	46
632758	632868	632758	632909	46
632760	632875	632759	632874	46
632758	632869	632765	632915	46
632776	632900	632775	632918	46
632776	632900	632775	632919	46
632777	632901	632776	632924	46
632777	632901	632776	632919	46
632777	632872	632776	632871	46
632777	632901	632776	632917	46
632777	632901	632776	632924	46
632777	632901	632776	632915	46
632777	632901	632776	632925	46
632777	632901	632776	632920	46
632777	632901	632776	632919	46
632777	632901	632776	632922	46
632777	632870	632776	632869	46
632758	632869	632776	632926	46
632778	632901	632776	632922	46
632778	632901	632776	632919	46
632783	632907	632782	632919	46
632758	632870	632799	632949	46
632757	632869	632801	632951	46
632758	632869	632804	632954	46
632752	632869	632814	632964	46
632760	632871	632814	632964	46
632758	632869	632814	632964	46
632758	632868	632819	632969	46
632758	632869	632819	632969	46
632758	632869	632824	632975	46
632758	632868	632824	632975	46
632758	632868	632826	632975	46
632748	632868	632827	632978	46
632758	632868	632834	632980	46
632758	632870	632834	632984	46
632758	632868	632835	632985	46
632758	632870	632838	632960	46
632749	632867	632839	632989	46
632749	632868	632839	632990	46
632758	632870	632846	632996	46
632758	632868	632849	632977	46
632758	632868	632853	633002	46
632758	632868	632857	633004	46
632758	632868	632858	633008	46
632758	632869	632858	633005	46
632758	632869	632863	633012	46
632758	632868	632868	633018	46
632758	632870	632874	633024	46
632758	632868	632877	633027	46
632760	632871	632877	633026	46
632758	632868	632877	633027	46
632749	632868	632879	633029	46
632758	632870	632880	633028	46
632758	632868	632881	633031	46
632757	632868	632883	633033	46
632758	632857	632884	633034	46
632749	632868	632886	633036	46
632758	632868	632888	633038	46
632758	632868	632888	633038	46
632758	632869	632889	633039	46
632758	632868	632889	633039	46
632758	632870	632889	633039	46
632758	632868	632889	633039	46
632758	632869	632889	633039	46
632758	632868	632890	633039	46
632758	632871	632892	633042	46
632758	632868	632892	633042	46
632758	632868	632893	633043	46
632786	632869	632894	633017	46
632758	632867	632894	633044	46
632749	632868	632894	633044	46
632758	632868	632895	633045	46
632758	632869	632896	633010	46
632758	632868	632897	633047	46
632758	632868	632897	633047	46
632758	632868	632897	633047	46
632758	632868	632899	633049	46
632758	632868	632901	633051	46
632758	632868	632902	633052	46
632758	632870	632903	633053	46
632758	632868	632903	633053	46
632758	632868	632907	633057	46
632758	632868	632907	633057	46
632758	632868	632917	633067	46
632758	632868	632917	633067	46
632771	632883	632920	633061	46
632758	632868	632921	633071	46
632758	632868	632922	633072	46
632758	632869	632922	633138	46
632749	632868	632923	633073	46
632758	632868	632926	633076	46
632758	632870	632927	633077	46
632758	632869	632927	633078	46
632758	632868	632928	633078	46
632757	632868	632973	633072	46
632758	632870	632990	633140	46
632757	632868	633004	633154	46
633008	633132	633007	633153	46
632751	632868	633007	633157	46
632758	632868	633024	633145	46
632758	632868	633029	633179	46
632758	632868	633034	633184	46
632758	632871	633049	633199	46
632758	632868	633063	633213	46
633078	748019	632880	633030	46
416715	633142	633084	633234	46
633094	633193	633093	633192	46
632758	632870	633107	633257	46
632758	632868	633128	633274	46
509389	633186	633161	633311	46
633095	633206	633199	633411	46
633100	633211	633220	633367	46
633095	633206	633237	633447	46
633530	633645	633603	633753	46
633534	633645	633608	633758	46
633535	633645	633614	633764	46
633527	633645	633617	633767	46
633534	633645	633619	633769	46
633532	633645	633625	633774	46
633534	633645	633626	633776	46
633536	633648	633631	633779	46
633534	633645	633631	633779	46
516597	633645	633635	633785	46
633639	633763	633638	633776	46
409956	633645	633638	633788	46
633533	633645	633640	633790	46
633646	633770	633645	633792	46
633526	633590	633645	633795	46
633536	633646	633645	633795	46
633533	633631	633649	633799	46
633533	633645	633650	633800	46
633652	633765	633651	633764	46
633530	633618	633653	633803	46
633655	633779	633654	633802	46
633656	633780	633655	633784	46
633534	633645	633655	633805	46
633659	633783	633658	633802	46
633532	633645	633659	633809	46
633662	633786	633661	633795	46
516597	633645	633663	633813	46
633670	633794	633669	633795	46
633540	633625	633673	633817	46
633675	633777	633673	633776	46
516597	633641	633674	633824	46
633530	633645	633675	633824	46
416715	633793	633681	633810	46
618327	633645	633688	633838	46
633575	633696	633722	633870	46
633711	633821	633723	633820	46
633533	633643	633727	633852	46
633535	633648	633728	633878	46
633533	633643	633732	633882	46
633535	633645	633746	633896	46
633533	633645	633760	633910	46
633533	633645	633783	633933	46
633684	633786	633827	633977	46
633534	633645	633831	633981	46
633835	633959	633834	633972	46
633526	633645	633836	633986	46
633530	633645	633836	633986	46
416715	633829	633849	633999	46
633741	633852	633852	634077	46
633858	633982	633857	633994	46
633533	633645	633860	634010	46
633862	633986	633861	634005	46
633739	633850	633883	634033	46
452042	633825	633884	634034	46
633885	634001	633884	634000	46
509218	633863	633884	634034	46
633888	633985	633887	633984	46
633888	634000	633887	634019	46
633888	634001	633887	634033	46
633653	633764	633889	634038	46
633868	633984	633890	634040	46
633723	633834	633890	634040	46
633888	634001	633890	634040	46
633892	634016	633891	634021	46
633893	634004	633892	634038	46
633888	634001	633892	634042	46
633893	634004	633892	634034	46
416077	633783	633893	634043	46
633892	634004	633893	634043	46
633741	633852	633893	634043	46
633714	633830	633893	634043	46
522322	633870	633894	634044	46
633870	633985	633894	634044	46
633651	633762	633894	634044	46
633708	633830	633894	634044	46
633896	634007	633895	634045	46
633893	634004	633897	634047	46
633754	633866	633897	634047	46
633853	633964	633897	634048	46
633889	634000	633898	634048	46
633893	634004	633898	634048	46
633719	633830	633898	634048	46
633893	634004	633899	634049	46
633893	634010	633900	634050	46
633716	633822	633900	634050	46
633734	633845	633900	634050	46
633893	634004	633900	634050	46
633888	634000	633900	634050	46
352806	633838	633900	634050	46
633745	633817	633900	634050	46
416715	633940	633900	634050	46
633697	633807	633900	634050	46
633890	634001	633900	634050	46
633893	634004	633901	634051	46
633697	633808	633901	634051	46
625195	633844	633901	634051	46
489624	633981	633902	634052	46
633903	634025	633902	634049	46
633893	634004	633902	634052	46
633903	634025	633902	634050	46
633865	633976	633902	634053	46
633893	634004	633902	634052	46
633890	634002	633903	634053	46
633893	634003	633903	634052	46
633896	634007	633903	634053	46
633893	634004	633903	634053	46
633893	634004	633903	634053	46
633893	634002	633903	634053	46
633722	633808	633903	634053	46
633689	633800	633903	634053	46
633719	633830	633903	634053	46
633533	633641	633903	634053	46
633888	634000	633903	634053	46
633728	633852	633904	634054	46
408638	633813	633904	634054	46
633893	634004	633905	634055	46
633895	634004	633905	634055	46
633727	633837	633906	634056	46
633893	634005	633906	634056	46
633699	633809	633906	634056	46
633722	633808	633906	634056	46
633724	633835	633906	634059	46
633907	634018	633908	634058	46
633909	634020	633908	634048	46
633909	634020	633908	634052	46
633893	634005	633909	634059	46
416715	633847	633909	633998	46
633893	634004	633909	634059	46
633533	633645	633910	634060	46
633912	634023	633911	634055	46
633913	634023	633912	634058	46
633913	634024	633912	634041	46
633913	634024	633912	634041	46
633913	634023	633912	634039	46
633654	633765	633913	634063	46
426831	633853	633913	634063	46
633742	633853	633913	634063	46
633889	634001	633913	634063	46
633893	634004	633913	634063	46
633888	634000	633914	634064	46
633893	634004	633914	634064	46
633911	634035	633915	634065	46
633893	634004	633915	634065	46
633913	634024	633915	634065	46
633867	633978	633916	634065	46
633738	633849	633916	634066	46
633848	633948	633916	634066	46
633863	633973	633916	634066	46
633687	633799	633917	634067	46
633894	634004	633917	634067	46
633915	634026	633917	634067	46
633887	634000	633917	634067	46
633680	633769	633917	634062	46
633893	634004	633917	634067	46
633907	634019	633917	634067	46
633913	633998	633917	634067	46
503862	633645	633917	634045	46
633893	634004	633917	634067	46
633742	633853	633917	634068	46
633890	634001	633918	634068	46
633910	634021	633918	634068	46
633899	634010	633918	634068	46
633716	633802	633918	634068	46
633913	634024	633918	634068	46
633888	634000	633918	634068	46
633899	634010	633918	634068	46
633906	634021	633918	634068	46
633899	634010	633918	634068	46
633899	634011	633918	634068	46
633896	634007	633918	634068	46
633909	634020	633918	634068	46
633893	634004	633918	634068	46
633893	634004	633918	634068	46
633899	634010	633918	634068	46
633888	634000	633919	634069	46
633889	634001	633919	634069	46
633759	633871	633919	634069	46
633890	634001	633919	634067	46
633888	634001	633919	634069	46
633898	634009	633919	634069	46
633915	634026	633919	634069	46
633868	633984	633919	634069	46
633893	634004	633919	634069	46
633907	634018	633919	634069	46
633892	634004	633920	634070	46
633888	634001	633920	634070	46
633892	634004	633920	634070	46
633848	633957	633920	634068	46
633898	634009	633920	634070	46
633907	634018	633920	634070	46
633892	634004	633920	634070	46
633885	634002	633920	634070	46
633716	633817	633920	634070	46
633924	634001	633916	634066	46
633666	633790	633923	634073	46
633915	634027	633923	634073	46
633924	634035	633923	634067	46
633887	634000	633923	634073	46
633893	634004	633923	634073	46
633924	634036	633923	634069	46
633901	634023	633923	634073	46
633704	633814	633923	634073	46
633896	634007	633923	634073	46
633893	634004	633923	634073	46
633909	634020	633924	634074	46
633913	634024	633924	634074	46
633897	634009	633924	634074	46
633893	634004	633924	634074	46
633661	633784	633925	634075	46
633913	634024	633925	634075	46
633901	634023	633925	634075	46
633742	633854	633925	634059	46
633683	633793	633925	634075	46
633927	634044	633926	634043	46
633656	633780	633927	634077	46
633893	634004	633927	634077	46
633893	634004	633927	634077	46
633893	634004	633927	634077	46
633888	634001	633927	634077	46
633890	634004	633927	634077	46
633897	634008	633927	634077	46
633897	634008	633927	634077	46
633893	634004	633927	634077	46
633888	634000	633927	634077	46
633913	634024	633927	634077	46
633893	634004	633927	634077	46
633889	634003	633928	634078	46
633893	634004	633928	634078	46
633894	634005	633929	634079	46
633533	633646	633929	634079	46
633893	634004	633929	634079	46
633899	634010	633929	634079	46
633889	634001	633929	634079	46
502457	633799	633929	634079	46
633893	634004	633929	634079	46
633912	634023	633929	634079	46
633729	633785	633930	634080	46
633903	634025	633930	634080	46
633716	633798	633930	634080	46
633889	634003	633930	634080	46
633893	634004	633930	634080	46
633931	634042	633930	634078	46
633910	634021	633930	634080	46
633903	634025	633930	634080	46
633907	634018	633930	634080	46
633931	634042	633930	634078	46
633899	634010	633930	634080	46
633893	634005	633930	634080	46
633931	634042	633930	634048	46
633907	634018	633930	634080	46
633931	634042	633930	634070	46
633701	633810	633930	634080	46
633888	634000	633931	634081	46
633929	634042	633931	634081	46
633895	634006	633931	634081	46
633578	633685	633932	634082	46
633893	634004	633932	634082	46
633893	634004	633932	634082	46
633888	634000	633932	634082	46
633892	633985	633932	634050	46
633884	634002	633932	634082	46
633747	633858	633932	634082	46
633893	634004	633932	634082	46
